第1位　牡羊座 ##### 生まれたばかりの赤ちゃんみたいに、純粋無垢な心をもつあなた。赤ちゃんがいろんなものに興味を示すように、あなたの好奇心の度合いはとっても高め。特に、初めての物や体験に強い好奇心を示します。新しいモノはもちろん、新しい人、新しい環境など、その範囲は無限大。世の中すべてのことに、好奇心をもつといっても過言ではないかも。でもこの好奇心の強さ、時には社会生活で邪魔になってしまうことも。新しい環境を求めて職を転々としてしまったり、交際する人もコロコロ変わってしまうことも。そう、好奇心は強いけど持続的ではないのです。
第2位　双子座 ##### 双子座のあなたは、知的好奇心がとても強いタイプ。まるで「あれなに？」「これなに？」と、いろんなことを知りたがる子どものよう。また、いろんな人にも興味を示すようです。それというのも多くの人と話すことで、好奇心が満たされるため。つまり、自分の知らない世界のことを聞かせてくれるからなのです。でも、あなたの好奇心は単純みたい。ある程度満たされると、対象は別の方へ向かってしまいます。そのため、牡羊座の人と同様に、職業を次々に変えてしまったり、友人と言える人もどんどん変化していくことになる予感。
第3位　射手座 ##### 射手座のあなたも好奇心がとても強いタイプ。だから、初対面の人にでも気軽に声をかけることができ、社広範囲もかなり広め。友人には、子どもから教授と言われるようなおじいさんまでいても不思議ではないかも。恋愛対象となる異性も、かなりバラエティに富んでいそう。また、ジャンルを問わないバイトや仕事を経験している、という人も多いのです。こうしたあなたの好奇心の強さが、偏見をもたない大らかな性格に反映されているようです。ただし、あなたの「好奇心の強さ」にはムラもあるため、３位となりました。
第4位　水瓶座 ##### 水瓶座の人の「好奇心の強さ」も高め。でも、その好奇心の矛先は、新しいモノや未知のモノに限られそう。たとえば、ハイテク技術を使った新製品には好奇心を燃やすのに、100年の歴史をもつ伝統品にはまったく無関心。過去の出来事にはまったく興味を示さないのに、未来の予言に興味津々といった感じ。人に好奇心を示すとしたら、それは超変わっている場合だけ。その辺にいる普通のタイプの人に出会っても、好奇心はまったくくすぐられません。ちょっと変人的な、好奇心の持ち主。そんなあなたは、第4位にランクインしました。
第5位　魚座 ##### 目に見える「好奇心の強さ」を感じさせない魚座。でも、気づかないうちに好奇心を発揮していそう。それは何故？と言えば、あなたの感受性がとても強いため。人がウワサしているモノや人、出来事などにあなたの感性が研ぎ澄まされてしまうのです。そのため、別にあえて誰かにあれこれ聞かなくても、あなたがもつ見えない力が、知りたいことの情報を自然に引き寄せてしまうみたい。それに、その場の雰囲気で、なんとなくすべてが見えてしまうことも。だから「そんなことどこで知ったの？」なんて思われることもたびたび。
第6位　蟹座 ##### 蟹座のあなたは、日常的なことになら好奇心を燃やすタイプ。たとえば、外食先で味わった美味しい食事。「これ、どうやって作っているんだろう？」なんてことには好奇心がムクムク湧いてくるのです。また、女性週刊誌に載っているようなゴシップにも、好奇心がウズウズ。あれやこれやと知りたがるはず。でも、自分の生活に関係のない社会の出来事や、身の回り以外のことには、あまり好奇心はもたないみたい。好奇心がうずくかうずかないかの境目は、この点にありそう。対象によって好奇心が湧かないこともあるので、6位に。
第7位　天秤座 ##### 天秤座のあなたが強い好奇心を抱くとしたら、それは恋愛や美しいものにだけ。たとえば、タイプの美形の異性。そんな人に出会うと、興味津々。周囲の人から、その人がどんな人なのかを聞きまわることもあるでしょう。また、あなたのセンスにピッタリのブランドショップを発見すると、新しい商品の入荷情報などについて貪欲なほど知りたいと思うはず。でもそれ以外のことには、あまり好奇心は抱きません。平和な毎日をスマートに過ごせれば、あなたは満足。あえて、必要もないのに好奇心をむき出しにすることは、考えられないのです。
第8位　牡牛座 ##### 牡牛座のあなたは、他人のことよりも、自分自身のことに目がいきがち。あなたにとって、気に入ったモノに囲まれて、穏やかに日々を暮らすことが一番。もし、好奇心を抱くとしたら、あなたの目にかなったものがあったときくらい。たとえば雑誌のページをめくって見つけた、素敵なジュエリー。どこで、いくらで手に入れられるかということには、好奇心を抱くかもしれません。また大好きなアーチストやミュージシャンには、執拗までの好奇心を示すかも。でも、あなたの好奇心はその程度まで。好奇心が強いとは、決して言えないのです。
第9位　獅子座 ##### 獅子座の人は、とても情熱的。だから、一見好奇心が強いように見えるかもしれません。でも意外に、あまり強くないのです。それは何故？というと、あなたにはこだわりがあるため。何かをとても気に入ることはめったにないけれど、一度気に入るとずっと変わらない。そんな感じだから、すでに手に入っているものに対しては、好奇心はあまり示さないのです。そのためたとえば恋愛でも、一度気に入るとけっこう一途。他の異性に好奇心を抱くことはほとんどありません。あちこちにちょこちょこ興味を示すほど、器用ではないのです
第10位　蠍座 ##### 蠍座のあなたは、とっても一途なタイプ。思い込みもかなり激しいので、いろんなことに好奇心を示すことはほとんどありません。もし、好奇心を発揮するとしたら、あなたが心に決めたことに必要な場合のみ。たとえば、心理学を突き詰めたいと思い込めば、それに関係した学問に興味を示すのです。占いを極めたいと思えば、あらゆる占いに好奇心を燃やすでしょう。そう、あなたの好奇心は、かなり専門的な分野にだけ示されることに。恋愛や対人面でも同じ事。あなたに忠実で心から信頼できる人だけに、好奇心を抱くのです。
第11位　山羊座 ##### 山羊座のあなたは超リアリスト。現実に起こることに対して、現実的に行動するといったパターンがもともと備わっています。だからあれこれと必要もないことに、好奇心を抱くことはほとんどありません。人に対しても、「あの人はどういう人なんだろう？」なんて考えることはほとんどないし、社内恋愛のゴシップで同僚が盛り上がっていても、「バカバカしい」と感じるだけ。どうやら、あなたは仕事か趣味に関したこと以外には、好奇心さえ芽生えてこないようです。そんなわけで、最下位から２番目の11位にランクインしました。
第12位　乙女座 ##### 「好奇心の強さ」が最下位になってしまったのは、乙女座のあなた。洞察力が鋭くて、人の分析が得意なのに何故？と思うかもしれません。でもそれは、好奇心とはちょっと違うのです。一見、他人に興味津々のように見えるけれど、それはあなたの基準で他人を評価しているだけ。決して、その人に好奇心を抱いているわけではありません。それにあなたが好奇心を抱いて注目しているつもりのブランド品だって、他の人がいいと言うから持ちたいと願っているだけ。好奇心とはまるで別の理由からなのです。好奇心を育むには、自然体になることが大切。
