第1位　山羊座 ##### 堂々1位にランクインしたのはやっぱり、金星が山羊座にあるあなた。根っからの苦労症のあなたは、お金を稼ぐことの大変さもわかっているし、何よりムダ使いが大嫌い。現実的な経済感覚をもっているため、もしものための貯金だって欠かさない人。必然的に、「お金の管理能力」は、相当高いのです。ちゃんと、毎月貯金はいくら、小遣いはいくらという取り決めを自分に課している人もいるのでは？そして、小遣いが足りなければ、お付き合いも断ることだってできるタイプなのです。もちろんもらうべきお金にも、かなりうるさいかも。
第2位　乙女座 ##### お金に関して、細かい管理ができるあなたのこと。きちっと小遣い帳をつけていたり、手帳に使ったお金をメモしている、なんてことがあっても不思議ではありません。また、その月使う用途別に、お金を封筒分けしている・・・なんてことだってあるかも。そんな感じだから、1円なんていう細かいお金にもかなりこだわるタイプ。だから割り勘も、ざる勘定は大嫌い。1円といった単位まで、きちっと割り勘にしたがるでしょう。そんなあなただから、周囲からケチと見られてしまうことも。ときには、お楽しみ料として大目に見てね！
第3位　蠍座 ##### 一見、お金にはあまり興味がなさそうに見えるかもしれないけれど、あなたは結構お金が大好き。そしてそのお金も、どちらかというと使うよりは、貯めることに重点を置きそうです。実際、人付き合いも活発ではないあなたのこと。交際費はさほどかさまないし、お金を使う機会も限られているはず。だから、年齢の割りには、かなり貯金額が高いという人もかなりいそう。でもそんなことは、周囲に感じさせないことでしょう。そんなあなたの「お金の管理能力」は第3位に。質素倹約に努めることも、しっかりできる人なのです。
第4位　牡牛座 ##### 金星が牡牛座にあるあなたは、お金が大好き。お金がないと、落ち込んでしまうなんてこともありそう。そんなあなただから、収入で得たお金は、一部手堅く貯金しているはずです。でも、あなたは物欲もかなり強いタイプ。欲しいモノは、何としてでも手に入れようとします。そのため、せっかっく貯めたお金を使い果たしてしまうなんてことも。でもそうしてピンチになると、それなりにバイトして収入を増やしたり、食べるものもガマンして、お金を工面するというたくましさも持ち合わせているのです。そのため4位にランクイン。
第5位　獅子座 ##### ちまちましたお金を使うのは、嫌いなあなたは、せこせこと稼ぐのも嫌いです。あなたの哲学では、「お金は大きく動かすもの」なのです。だから普段は、あまりムダ使いをしないはず。あるとき、バーッと使うためにそれなりの貯金もしていることでしょう。そして使うときがやってくると、左から右へお金を流す。そんな豪快な買い物をしたり、大盤振る舞いをするのです。一見、「お金の管理能力」はないように思えるけど、なくなれば、あなたはまたお金を得るために行動開始。ただ、使うときがかなり派手に見えるだけなのです。
第6位　水瓶座 ##### 数字の計算などが得意なあなたは、お金に対してもきっちり計算を欠かさないはず。はっきり使い道を決めることはしないけれど、適度にお金を管理できる人なのです。だから、収入以上にお金を使ってしまったり、見栄をはって散財するということはありません。でも、貯金をするかというと、ちょっと疑問。欲しいモノを購入するためには、お金を貯められるけど、そうした目標がないと貯めようとは思いません。でも将来の夢のためなら、貯金に励みそうです。いわゆる普通感覚の「お金の管理能力」をもつということで、７位に。
第7位　蟹座 ##### 蟹座のあなたは、「お金の管理能力」があるように一見みえるかも。確かに、将来のために貯金をしているし、日用品を買うときも値段をしっかりチェックするなど経済観念が発達しているみたいだけれど・・・。でも、あなたが毎日買い物するとき、あまり計画性というものはない模様。「安いから買っておこう」と不用な物を買ってしまったり、100円ショップでたくさんお買い物なんてことも。そして気づいたら財布は空っぽ。せっかくの貯金を取り崩してしまうなんてことも！小さいお金がどんどん出やすいタイプなので、気をつけて！
第8位　牡羊座 ##### 「宵越しのお金はもたない主義」なんていう言葉が、あなたにはピッタリかも。あまりお金に固執しないあなたは、金離れもかなりいい様子。ちょっとフトコロが潤うと、一瞬お金持ちになったような錯覚にとらわれて、計画性なく使ってしまいそう。だから、給料日や小遣い日前にピンチ！となることもたびたび。でも、なくなったらなくなったで、短期のバイトや深夜のバイトなどをしてでも、また勇ましくお金を稼ごうと動き出すはず。そんなこんなで、お金はなんとか回りそうだけど、「お金の管理能力」は、かなり低めと言えます。
第9位　双子座 ##### 金星が双子座にあるあなたも、あまりお金には執着がないタイプ。それなりに貯金などはしていそうだけれど、貯めることには熱心ではない様子。それどころか、楽しいイベントが大好きで、毎日セミナーやら宴会と、西へ東へ動き回っているから出ていくお金はかなり多くなるよう。もちろんそんなときも、自分のお財布の中身と相談することなんてありません。足りなければその場で借金、なんてことも気軽にしてしまいそう。だから、貯金もある程度貯まってからは一向に増えないことも。そんな理由で、9位にランクインしました。
第10位　天秤座 ##### ちゃんとお金を管理していそうで、そうでもないのが天秤座のあなた。どうもあなたは、ブランド品やファッションなどに散財しそうな傾向が。また、優雅なグルメなどにも弱いあなたのこと、外食代もかなりかさむ傾向があります。だから収入を得ても、キャッシュは物や食べ物にすぐにカタチを変えて飛んでいくことに。ボーナスなどの臨時収入があって初めて、貯金することができるタイプかも。でもあなたにとっては、限定販売のブランド品などは一種の財産。もしピンチになったら、それを高値で売ってなんとかしのぐでしょう。
第11位　射手座 ##### 「お金は回すことに意味がある」。こんな言葉があなたから聞こえてきそう。そう、あなたはお金に関しては、かなり楽天的な考えの持ち主。まるでお金がなくなれば、どこからかやってくるなんて思っていそう。そんなあなただから、お金をがむしゃらに稼ごうといった意志もない様子。「お金の管理能力」は、ほとんど期待できそうもありません。でも実際、実家の援助があったり、面倒をみてくれる人が現われるなど、なんとかなる人は多いみたい。ある意味でお金に関しては幸運なのかも。それがさらに管理能力を退化させてしまうようです。
第12位　魚座 ##### さあ、支払いという段階になって、「あっ、財布の中にお金がない！」なんて出来事がありそうなのが、金星が魚座にあるあなた。どうやら「お金の管理能力」は、皆無のよう。いついくら使ったか、あなたを尋問したとしても確かな答えは返ってきそうもありません。そう、あなたには使途不明金がかなり多いのです。たぶん、落としたり、なくしてしまっても気づかないかも。貯金をしたとしても、ちょっと貯まったと思ったとたん、引き出し始めてしまうことも。そんなあなたは、残念ながら最下位に堂々ランクインしてしまいました。
