第1位　牡牛座 ##### いつも心穏やかで、落ち着いた雰囲気をまとったあなた。金星が支配星だけあって、身なりやセンスもそれなり。女性なら、女らしいファッションに身を包み、男性なら、好青年と呼ばれるのにふさわしい身なりのはず。そんなあなただから、異性からの好感度だってバッチリ。ついでに話しかければ、穏やかな口調で答えて安心感を与えてくれるので、多くの人はあなたのそばにいると、ホッとできるのです。そのためあなたの「愛されやすさ」は堂々1位にランクイン！愛されやすい得なタイプだから、恋愛に至るかどうかは、あなたの決意次第。
第2位　天秤座 ##### 金星が天秤座にある人は、なぜか美男美女が多いのです。それだけでも「愛されやすさ」はハイスコアなのだけれど、ついでにあなたのスマートな社交性が、異性にとっては魅力となりそう。どんな人と出会っても、上手に会話を運ぶことができ、人に対して偏見も持ちません。愛されれば愛してあげる、ギブアンドテイクのサービス精神だって満点なのです。だから、愛されやすい体質ではあるのですが、時に、「愛されやすさ」を阻害するものが顔を出しそう。それは、ハートよりルックスに重きを置いてしまうこと。そのためせっかくの愛を逃すことも。
第3位　魚座 ##### 魚座に金星がある人は、神秘的な魅力の持ち主。ちょっと謎めいている雰囲気が、異性の好奇心を掻き立てるのです。また、女性なら、男性から守ってあげたくなるようなオーラを発し、男性なら、ちょっとたくましい女性の母性本能をくすぐるため、「愛されやすさ」もかなり高め。魚座の人は、受け身の愛を求めるタイプでもあるので、愛されると愛のお返しをしてあげたくなるのです。でも、愛されやすいだけに、危険な愛に陥ってしまう心配も。時に、自分の本当の気持を見失って、不本意な恋愛を体験してしまうこともあるので気をつけて。
第4位　蟹座 ##### 庶民的で人なつっこい魅力をもつ蟹座のあなたも、「愛されやすさ」はまあまあ高め。初対面でも、昔からの知り合いのような親しさを誰もが覚えてしまうため、人は愛着を抱くのです。でもこの愛着というのが曲者。確かに愛されやすくはあるけれど、恋愛感情かというとちょっと微妙。いろいろ気づかってあげたくなるタイプではあっても、親友止まりということもあり得そう。ただし、女性の場合は、男性よりも恋愛に発展する可能性は大。あなたの家庭的な一面をアピールすれば、一途に愛される妻の座をいとも簡単に手に入れられるかも。
第5位　牡羊座 ##### 牡羊座のあなたは、とっても個性的で、クセがあるタイプ。だから、好き嫌いが二分しそうだけれど、自分の気持ちに素直な分、憎めない愛嬌があるみたい。そのため「愛されやすさ」もそこそこなのです。男性なら、ちょっと無謀で粗野だけれど、ほおっておけないタイプと見られ、女性の場合は、ちょっと鼻っぱしは強くてアクはあれども、異性から興味を惹かれやすいのです。だから、「愛されやすさ」を最大にするためには、ナチュラルなままのあなたでいることが大事。愛を告白されたら、あなたの正直な気持ちに従いましょう。
第6位　獅子座 ##### 太陽のように明るく、たくましさも持ち合わせているあなたは、みんなの憧れの的。だから「愛されやすさ」もそれなりなのです。でも6位になってしまったワケは、ふと見せるあなたのワガママが要因となっていそうです。そう、愛されやすくはあるものの、あなたには、その愛の表現の仕方に大きなこだわりが。映画のワンシーンにあるような、ドラマティックな愛の告白でないと、なかなか受け入れられないのです。そのため、せっかくの愛を見逃してしまうこともありがち。派手な演出よりも、相手の情熱をそのまま受け止めてあげて。
第7位　射手座 ##### どんなタイプの愛にも偏見をもたないあなた。だから「愛されやすさ」もまあまあ高いと思われがちだけど、7位となったのはどうしてなのでしょう？そう、あなたは自由奔放な恋愛感覚をもつため、愛されやすくはあるけれど、ある日突然その愛が、重荷と感じてしまうことも。昨日は、愛されたいムードに浸っていたのに、今日はほおっておいて欲しいと思ってしまったり。また、愛のお返しを求められると、愛も冷めてしまうのです。愛を受け取ることは得意だけれど、それを育むことは苦手。それを繰り返していると、「愛されやすさ」も下降してしまうのです。
第8位　蠍座 ##### 何を考えているのかわからない、ベールに包まれたような雰囲気をもつあなた。残念ながら、あなたの「愛されやすさ」レベルは、あまり高くありません。可愛いいとか、いとおしいと思われるよりも、色気が先立ち、精神的に愛されるというよりは、肉体的な愛が先行することが多いのです。実際あなた自身も、精神愛より肉体愛を重んじる傾向が。そのため、あなたのセクシーさにまず惹かれた人からは愛されるものの、そうでない人は逆に敬遠しがち。だから本当の愛を手に入れるのには、かなり時間がかかる模様。そんなあなたは、8位に。
第9位　双子座 ##### 気さくで話し上手なあなたは、異性の友人もたくさんいるはず。じゃあ、「愛されやすさ」もかなり高いのでは？と思うかもしれないけれど、意外に低め。それは、あなたには情緒的な部分がやや欠けているため。愛されればどんどん受け入れるけれど、受け入れすぎて収集がつかなくなってしまうことだってあるのです。そう、あなたは愛が欲しいのではなく、彼氏や彼女が欲しいだけなのかも。そのことに気づいた相手は、あなたのことを一度は愛したものの、しばらくすると物足りなさを感じてしまいそう。やみくもに愛を受け入れるのも考えもの。
第10位　乙女座 ##### 金星が乙女座にあるあなたは、おとなしくて真面目なタイプ。だから、誠実な愛を求める人には、愛されやすいように思えるけれど・・・。でもあなたの心は、愛にはオープンではなさそう。それは、あなた自身が、愛に枠づけをしてしまうせい。そう、すべてに几帳面なあなたは、愛のカタチにも条件づけをして、あれこれと小さなことを気にしだしてしまうのです。そのため、愛されても、リアクションがぎこちなくなりがち。愛されてうれしいはずなのに、クールにふるまってしまうことも。それが「愛されやすさ」の障害となっているようです。
第11位　山羊座 ##### ちょっと堅物で怖い存在に思われがちなのが、金星が山羊座にあるあなた。あまりニッコリ笑ったり、やさしい言葉を人にかけることもないため、「愛されやすさ」とはほど遠く、逆にとっつき難い人と思われがち。実際、あなたの愛も実に合理的。好きというよりは、一緒にいてプラスになるから・・・なんて言葉があなたから聞こえてきそう。もし仮に、誰かがあなたに愛の告白をしたとしたら、何か下心でもあるのではなんて思ってしまうことも。愛されやすくなるためには、もっとソフトなイメージを演出する必要がありそうです。
