第１位　牡羊座 ##### 　『ひとめぼれ』という言葉は、まさに牡羊座のためにあるようなもの。金星が牡羊座の人にとって、今まで経験した恋の大多数は『ひとめぼれ』から始まったんじゃない？牡羊座の恋は、自分から飛び込んでいくことで始まります。第一印象でダメだった相手には、いくら言い寄られてもなびきません。つまり最初が肝心というわけ。だから牡羊座の恋は、大抵「ビビッ」とくるところから入ります。持って生まれた直感力が、恋の相手を選ぶ際には一番重要なのです。
第２位　射手座 ##### 　目新しいものには、何でも興味がいってしまう射手座だから、ひとめぼれに落ちる機会も人一倍多いはず。第１位の牡羊座との違いは異性への目の付け方。射手座の場合、一目で恋に落ちるのは、インスピレーションからというより興味から。金星が射手座の人は転校生や転勤してきた相手などにひとめぼれした経験が一度ならずあるのでは？つまりは興味本位で始まるわけ。「あれ誰？」って言葉が金星射手座の人から漏れたら、「こいつ、また惚れたな」と思っていいかも。
第３位　水瓶座 ##### 　相手の条件なんて気にしない。それが水瓶座の恋の形。たとえ身分違いであろうが、分不相応であろうが、どんな相手でもピンときたら、即、恋に落ちることが可能。「貧乏そうだし・・」とか「自分とは合わないかも・・」なんていう迷いがない分、ひとめぼれに落ちることが多いでしょう。恋とはあらがいがたいもの。それがよくわかっている水瓶座だからこそ素直。「なんであんな人を」なんて人から言われても、「だってひとめぼれしちゃったんだもん」と軽く言い返してくるはず。
第４位　獅子座 ##### 　ドラマティックな恋を演じたがる獅子座は、ひとめぼれも大好き。まさに『ロミオとジュリエット』のような、「目と目が合った瞬間から、二人の恋は始まったの」というのが獅子座の愛する恋のパターン。「自己陶酔」と言われてしまえばそれまでだけど、それでこそ獅子座なんだからしょうがないでしょ。金星獅子座の人が、特にひとめぼれに陥りやすいのは、劇的な出会いの瞬間。旅先で偶然ぶつかった相手なんかに、ときめいてしまうはず。
第５位　双子座 ##### 　双子座の恋は一言でいってしまえば軽やか。悪く言えば「軽い」ってことかな。だからひとめぼれなんてしょっちゅう。「あの人も素敵」「この子もかわいい」ってな感じで、見る人、見る人にひとめぼれ。まあ、それは言い過ぎかもしれないけれど、間違いなくひとめぼれしやすい体質ではあるでしょう。ただし、あくまで軽いノリだから、上位の牡羊座や水瓶座なんかに比べると、ランキング的には下になっちゃいました。というわけで５位。
第６位　魚座 ##### 　どんな異性に対しても、少しづつ相手の良さをみつけていくことが出来るのが魚座の特徴です。ということは、極端な言い方をすれば、誰でもよく見えちゃうってこと。だからひとめぼれに落ちる可能性は十分。ただ、それをひとめぼれと言っていいものやら。だって金星が魚座の人のひとめぼれっていうのは、牡羊座みたいにピンとくるものでもなくも、獅子座みたいに劇的でもなく、ただ「たまたま側にいた」というだけの理由で、惚れちゃうようなものですからね。
第７位　牡牛座 ##### 恋に慎重なはずの牡牛座だけど、意外にもひとめぼれすることは少なくありません。牡牛座は美的感覚に優れた星座。だから金星が牡牛座の人は『面食い』なんて言われるけど、顔で選ぶというよりは、五感で選んでいる感じ。特にふれあいは大切な要素。偶然手と手が触れ合ったその瞬間に、ひとめぼれに落ちたりしそう。相手の顔を見る前に、その声だけで十分好きになれちゃう場合も。まあ、こういうのはひとめぼれとは言わないかもしれないけど・・。
第８位　蠍座 ##### 　そもそもそう簡単には恋に落ちない蠍座。だから当然「ひとめぼれしやすさ」という点から見ても、ランキング上位には上がりません。でも、それ程下位ではないのも確か。実は蠍座は運命的な恋に落ちやすい星座。普段はどれほどガードが固く、軽々しく恋心を抱いたりしない金星蠍座の人でも、宿命的な恋には逆らえません。これぞまさにひとめぼれ！そんな恋を一度はきっと経験するはず。ひとめぼれしやすさでは上位に入れなくたって、その強烈さでは完璧１位かも。
第９位　天秤座 ##### 　天秤座にとってひとめぼれから恋が始まることはまれ。よく『八方美人』なんて言われる天秤座。金星が天秤座の人は確かに異性みんなにいい顔はするけれど、それはあくまでお愛想。そうやって鋭く周囲の異性を観察して、自分にピッタリ合う相手を選んでいるのでありました。だから、出会っていきなりなんの根拠もなく恋に落ちるということは、あんまりないのです。でも他人から見れば、年がら年中、みんなに恋してるみたいに見えたりもするけれどね。
第１０位　蟹座 ##### 　警戒心の強い蟹座にひとめぼれは難しいでしょう。一目見て「いいな」と思うことがあっても、相手にまるでその気がなさそうなら、その気持ちを決してだそうとしないはず。だから実はその相手にひとめぼれしていたとしても、無意識に自分の中で否定してしまうことに。それにひとめぼれから入る恋より、蟹座は気持ちの通じ合いから始まる恋の方が好き。「この人となら分かり合えそう」なんて気持ちが芽ばえたときの方が、恋に落ちる確率はずっと高め。
第１１位　乙女座 ##### 　恋に臆病な金星乙女座の人にとって、一目で恋に落ちるなんて危なっかしいマネは、まずしません。ある異性と初めて出会うその瞬間、乙女座が考えていることと言ったら、「素敵！」「かわいい！」とかではなく「こいつは安全か？」ってこと。自分のことを傷つける相手なんじゃないかという心配の方が、まず先に頭にのぼるから、ひとめぼれどころじゃありません。乙女座にとって「ビビッときた」というのは、危険信号が点滅したって意味なのです。
第１２位　山羊座 ##### 　今回の最下位は間違いなく山羊座です。山羊座の恋の辞書に『ひとめぼれ』という文字はないと言っても過言ではありません。金星が山羊座の人にとって、「一目で恋に落ちる」なんていうのは、まさに愚の骨頂。「そんな簡単に恋が出来るわけないじゃん」と心の中で思っているはず。だって山羊座の恋は、結構打算的。自分のためになるかどうか、わからないような相手には、見向きもしない面があるんですから。山羊座にとって、ひとめぼれするときは「奇跡の瞬間」でしょう。
