第1位　双子座 ##### 堂々1位にランクインしたのは、水星が双子座にあるあなた。言葉を覚えたり、技能を身につけたりするのは、小さい頃から早かったのでは？そう、水星は双子座の支配星のため、あなたにはそんな傾向があるのです。いろいろなアイデア力にも恵まれているあなたのこと。才能は、かなり早く開花する可能性が大なのです。特に、好きなこと、興味あることをし続けると、「才能発揮度」もかなり高くなるはず。今もし、「何の才能もない」と思っているのなら、あなたが興味あることを絞ってみて。きっと才能に目覚めるはずだから。
第2位　牡羊座 ##### 水星が牡羊座にあるあなたも、かなり「才能発揮度」が高いタイプ。何せ、1番目の星座だから、学校でも成績1番だったり、運動で1番なんてこともよくあったはず。ただしあなたの場合は、好き嫌いで、「才能発揮度」も変わってくるので、やっぱり好きなことをするのが一番。眠っている才能をまだ見つけられないのなら、得意な学科に関係したことに目を向けてみて。必ずそこにカギがあるはずだから。でもあなたの才能は、デスクワークには向かないみたい。あなたの個性を思う存分発揮できる分野に行けば、ピカッ！と光ります。
第3位　水瓶座 ##### 水瓶座に水星があるあなたの「才能発揮度」もかなり高め。特に、コンピュータや数字を扱う分野や、科学の分野で、秘める才能があるようです。もともとかなり高度な頭の持ち主の上に、人が思いつかないような発想力もあるため、新しいモノを発明するような才能だってあるはず。ただし、組織という枠にはまってしまうと、その才能を早くに発揮することが困難になる傾向も。技術や能力を早めに身につけて、独立したり、同じような仲間を持つことが秘訣。若いうちから、人脈を作る上で、サークルやグループ活動に励むと吉。
第４位　牡牛座 ##### 牡牛座の人は、のんびりしているから、「才能発揮度」もそんなに高いようには見えないかもしれません。でも実は、「才能発揮度」は高いのです。その特徴は、両親の血筋を引いているということ。たとえば親がピアニストであれば、同じようなことに才能を示す人が多いのです。また、不思議と小さい頃から、「なりたいもの」を把握していることも。早くにそうした環境にいることが、牡牛座の人の「才能発揮度」を高くしているのです。まだ、何に才能があるかわからないというのなら、親や祖父母の職業をチェックしてみるといいかも。
第５位　山羊座 ##### 水星が山羊座にある人は、着実に物事を覚えていったり、技術を身につけていくタイプ。だから、才能を発揮するためには、それなりの基礎からの勉強が必要となります。それを早くに行なったか、遅く始めたかで、才能を発揮する時期も変わってきそう。また、教えてくれた人の程度によっても左右されそうです。だから、才能を発揮するためには、まずはゴールを設定し、それなりの師につくことが大事。もともと、努力の塊のようなあなたのこと。少し時間は要しても、必ず最後に笑えるような才能を発揮するはず。そんなあなたは5位にランクイン。
第６位　獅子座 ##### 獅子座のあなたは、とっても個性的。小さいときから美術の時間は、人と違う絵を書いてみたり、国語の時間には、奇想天外なテーマで作文を書いたりしていたのでは？そう、あなたの才能は、こうした個性を伸ばすことで磨かれそう。人と同じでは、いけないのです。また、遊びを通してユニークな発想力が湧いてくるタイプ。そのことに、あなた自身が気づくかどうかが「才能発揮度」を左右することに。とにかく興味のある分野には、どんどん首を突っ込んで、やりたいことはどんどんやってみることが、とっても大切なのです。
第７位　蟹座 ##### 蟹座の人は、模倣の天才。だから、誰かの真似をして、技術や能力を磨いていくタイプです。そのため、才能を発揮したいと思うのなら、模倣から始めるといいのかもしれません。たとえば、絵やイラストを描きたいと願う場合は、好きなアーチストの作品の真似から始める。作家になりたいのなら、お気に入りの作家の作品を真似て自分で書いてみるといいでしょう。そう、あなたはこうした反復を繰り返すことで、メキメキと自分の才能に目覚めるはず。好きなことはまず真似て続けると、それなりに才能を発揮できる人なのです。
第８位　乙女座 ##### 水星が乙女座にあるあなたは、コツコツとした努力を続けるタイプ。だから、目覚しい才能は発揮しないかもしれないけれど、キャリアを積めば、それなりの能力を見せる人なのです。ただし、フレキシブルな思考回路はあまりもたないあなたのこと。クリエイティブな能力やアイデアを求められるようなことには、なかなか才能発揮とはいかないみたい。どちらかというと、デスクワークを地道にやって、信頼を勝ち得ていくという方が向いているのです。そのためには、時という積み重ねが重要。そんなあなたは、8位にランクインしました。
第９位　蠍座 ##### 水星が蠍座にあるあなたは、何かにとらわれると、そこをどんどん突き詰めていくタイプ。だから「才能発揮度」もかなり高そうに思えるけれど、9位になってしまった理由は？それは、あなた自身が納得するまでトコトン突き詰めすぎて、どんどん身につけることが増えてしまったり、自分に対してあまりに厳しくしすぎて、すべてがパーフェクトにならないと何もできないと思い込んでしまうため。そのため、才能を発揮するには、とっても時間がかかるのです。その代わり、その蓄積は無駄にはなりません。ある時、その道の専門家として能力を発揮するはず。
第１０位　天秤座 ##### 水星が天秤座にあるあなたの「才能発揮度」は、ちょっと低め。それはあなたの中の、迷いやすさが要因になっているみたい。「とにかくカッコいいことをやりたい」とは思うものの、ミュージシャンもいいし、タレントもいいし、流行のブティックの店員でもいいし・・・なんて、頭の中にばら色の自分の姿が走馬灯のように走り抜けるだけで、コレ！となかなか一本に絞りきれない様子。ついでに人にあれこれ言われると、あなたの決意が揺らいでしまったり、確固とした答えが出せないのです。やっぱりどれか一つに絞らないと、才能も顔を出してくれません。
