第1位　双子座 ##### とっても気さくでおしゃべり好きなあなたは、知識も豊富で、ユーモアのセンスもたっぷり。だから、楽しさを追求するような集まりに、誘いがかからないはずはありません。もちろんあなた自身もにぎやかな集まりが大好き。だから暇さえあれば、フットワークも軽く誘いがかかるとどこへでも出向くのです。そんなあなたの「誘われやすさ」は、12星座中ナンバーワン！スケジュール表は、数カ月先までビッチリ埋まっているのでは？でも、同じ日に予定が２つ入ると、面白そうな方を優先してしまう自分本位な一面もあるみたい。
第2位　天秤座 ##### スマートな社交性をもつあなたも、「誘われやすさ」はかなり高め。もともとあなたは、いろんなタイプの人との出会うことが大好き。そのため、どんな人に対しても、わけ隔てなく付き合うことができるのです。たとえ、まだ知り合って間もない人からの誘いでも、時間さえあればＯＫしてくれるし、初対面の人に引き合わせても、ソツなく対応。また、上手におしゃべりを引き出してくれるので、誘った人も安心できるのです。異性からの数ある誘いの一部は、あなたにほのかに想いを寄せている場合もありそう。そんなあなたは2位に！
第3位　蟹座 ##### 蟹座のあなたは一人でいるのが苦手。だから、いつも誰かと一緒にいたいと願うタイプ。どこかへ出かけるときは、必ず誰かを誘いたがるし、人から誘われた場合も、快く付き合ってあげる人なのです。そのため、「誘われやすさ」もハイスコア。「一緒に買い物に付き合って」とか、「一緒に旅行へ行こう」なんていうお声は、しょっちゅうかかっているのでは？誘われると頼りにされているように錯覚して、悪い気はしないあなた。自分のやりたい事は後回しにして、他人の用事に付き合うことに。でもあまりにお人好しになると、利用されてしまうことも。
第4位　射手座 ##### 性別や職業、考え方にこだわることなく、どんなタイプの人でも受け入れられる、心の広さをもつあなたは、同性からも異性からも人気の的。そのため、異性の友人を多くもつ人も中にはいそう。また、好奇心も旺盛だから、初対面の人からのお誘いでも気軽に受けることができるのです。もちろんにぎやかなことも大好き。大勢でワイワイはしゃぐ快楽的な誘いには、喜んでＯＫするはずです。そんなあなただから「誘われやすさ」はかなり高め。でも時に顔を出す気まぐれで、ドタキャンすることも。それがあまりに多くなると、「誘われやすさ」はダウン。
第5位　魚座 ##### あまり存在感は強くないあなただけれど、優しさはピカイチ。人が困っていると、自分のことよりも他人のことを優先して、世話をやいてあげます。そんな一面が周囲にわかると、「誘われやすさ」が急上昇。お酒にも強いタイプの人が多いので、飲み会などへの誘いも多くなるようです。「誘われやすさ」はまあまあ高いけれど、ちょっといいように利用されているような一面も。「他に一緒に行ってくれる人がいないから」といった理由で、誘われていることも多々あるようです。あまり、人からの誘いに翻弄されないように気をつけて。
第6位　牡牛座 ##### グルメや美しい物に目がないあなた。そんなあなたは、食事会やショッピングに誘われることが多いはず。また、あなたの方から「一緒にバーゲンへ行こう！」なんて人を誘うことも多いかもしれません。そう、美味しいものを食べたり、キレイな物を手に入れることに貪欲なあなたは、そんな誘いならほとんど断ることがないのです。映画や美術展へのお誘いなども、喜んで受けるはず。でも微妙な6位になった理由は？それは、誘いは多いかもしれないけれど、いつも行動を供にする人は、かなり限られることになるからです。
第7位　牡羊座 ##### 7位あたりになってくると、「誘われやすさ」とはやや無縁になってくるようです。牡羊座のあなたは、どちらかというと個人主義。あまり多くの人と一緒に行動するのは、好きではありません。誰かの都合やペースに合わせることも大の苦手。必然的に、一人で行動する方がとってもラクに感じます。また、好き嫌いがハッキリしているため、誘いがあってもノーということがほとんど。もし誘いを受けるとしたら、それは興味を感じた場合のみ。だから、あなたに誘いをかけてくるのは、あなたに似たごく限られた人だけになりそう。
第8位　水瓶座 ##### 人間関係にクールな水瓶座のあなたも、決して誘いやすいタイプではありません。一応誘われることはあるけれど、あれやこれやと理由をつけて、断ってしまうことが多いのでは？そう、あなたは同じような考え方をする人と、さばさばした付き合いをするのがお好み。だから、上司からの誘いだから断れないとか、たまには人付き合いも大事という考えは、ほとんどもたないのです。「ムダな付き合いをするのなら、自分のやりたいことをしていた方がマシ！」。そんな言葉が聞こえてきそう。誘われるより、自ら誘うことの方が多いのかも。
第9位　蠍座 ##### 何を考えているのかわからない、神秘的なムードをもつあなた。周りから見るとちょっと近寄りがたいタイプ。ついでに無口なので、誤解されてしまうことも多いようです。あなたのことをよく知れば、決してイメージとはまったく違う、情にあふれた人だとわかるのですが・・・。それを理解してもらうには、かなり時間がかかる模様。また行動力もあまりないため、腰が重いのも難点。突然誘われて、ホイホイ出かけていくことはできません。それに、むしろ一人でいる方が好き。そんな感じだから、「誘われやすさ」はかなり低め。
第10位　獅子座 ##### 兄貴肌または姉御肌的な存在感があるあなた。プライドもかなり高めで、周囲の人にとっては高嶺の存在。だから、気やすく誘えるようなタイプでは決してありません。それに社交面においては、自分が何か企画して、人を集めて騒ぐといった方が好き。だから、誘われて何かに参加するよりも、自分がやりたいことを率先して、人に参加してもらうケースの方が多いのです。そのため誘われるというよりは、「何か楽しいこと企画して」と頼まれることの方が多め。「誘われやすさ」はロースコアだけど、「誘う人」としてはハイスコアなのです。
