第1位　双子座 ##### フットワークが軽く社交性を発揮できるあなたは、出会いのチャンスにはこと欠かないタイプ。だから必然的に、恋に落ちる確率だって高いのです。ついでに、会話上手なあなたにとって、異性へのアプローチなんて朝飯前。「あの人いいな」と思えば、気軽に話しかけ、まずは友達に。そしてイケル！と思えば、恋人ととしてダイレクトにお付き合いを申し込みます。それに持ち前の気さくさが、あなたに好意を持つ人にとってもアプローチしやすくしているのです。だから、「恋の成功率」は、12星座中一番にランクインしました。
第2位　天秤座 ##### 金星が天秤座にある人も、社交術では双子座に負けません。ついでに美男美女が多いため、異性の憧れの的となることが多いのです。だからあなたの場合は、あなたが声をかけるというより、声をかけられる方が多いのかもしれません。そのため、複数の異性から同時に声がかかることも。あとは、あなたがイエスと言えばいいだけ。でも、問題は、相手が好みのタイプかどうか。結構見栄えを気にするあなたのこと。キライなタイプの人から声がかかることも多々あるはず。あなたの方からアプローチした方が、いい恋を引き寄せられるかも。
第3位　牡羊座 ##### ふとしたことがキッカケで、恋に落ちる。または、ある日突然、見かけた人に一目惚れしてしまう。そんな恋愛を体験しそうな牡羊座のあなた。もちろんそうなると、持ち前の情熱で、「好き好き」と連日猛アタックを開始することでしょう。相手が押しの一手に弱かったり、フリーで受け身のタイプだったら、決して悪い気はしないはず。あなたのちょっと強引なアプローチに、折れてしまうことに。だから「恋の成功率」もかなり高め。それに一度断られてもモノにするまで、あの手この手を使って、ガッツでアタックし続けるのです。
第4位　射手座 ##### セクシーさと、ちょっといたずらっぽい子どもさが同居しているあなたは、異性の好奇心をくすぐるのが上手。ついでに自由奔放な恋を求めるため、異性にとっては、気軽な恋愛に陥りやすい相手なのです。というワケで、必然的に「恋の成功率」もかなり高め。だいたい、狙った恋はほとんどモノにすると言っても過言ではないかもしれません。でも、恋の数は多いけれど、発展的な恋愛かというとちょっと疑問。あなたにとって、恋の束縛は邪魔なもの。だから恋を成就させたと思ったら、また次の新たな恋に走ることになりそう。
第5位　蟹座 ##### 人の気持ちを読むのが上手で、情にあふれたあなたは、異性はもちろん同性にとっても話しやすい相手。そのカジュアルさが、恋を引き寄せやすくなるようです。ちょっと仲良くなると、まるで幼なじみみたい。また、親友のような印象を与えるため、刺激的な恋を求めない異性にとっては、ホッとさせてくれる存在に。だから、「この人なら、付き合って結婚に至るかも」と思われやすく、ただの知り合いから仲良しに、そしてそこから恋に発展しやすいタイプなのです。そのため「恋の成功率」も、そこそこ高め。ということで、5位にランクイン。
第6位　獅子座 ##### ファッションや身なりに人一倍気を使うあなたは、もちろん異性からも、注目度はかなり高め。ついでに、人生を楽しむことがモットーのようなあなたは、大勢で集まって遊ぶことが大好きだし、常に恋をしていたいタイプ。実は、大勢で騒ぐことが好きなのも、恋の獲物を探しているせいなのかもしれません。そうなると、「恋の成功率」のランクが、もっと高くてもいいはずだけれど、6位になってしまった理由は？それは、けっこう選り好みをするため。あなたの恋人への理想はかなり高め。それにかなう人でなければ、アタックする気もしないでしょう。
第7位　蠍座 ##### 恋愛に関しては、とっても慎重で、決して自らアプローチしなさそうな蠍座。でも一度、恋に落ちると、かなり粘り強さを見せるタイプ。まずは何気なく偶然を装って、自分を印象付ける。ちょっと親しくなってきたら、何気なく隣に座ってあなた自身を相手に意識させる。そして極めつけのチャンスがやってきたら、すかさず二人だけになる瞬間を作る。言葉でのアプローチは苦手だけれど、こうした策略はかなり得意なはず。このじわじわとしたアプローチに、まいる人も多そうです。恋する数は少なくても、「恋の成功率」は、まあまあなのです。
第8位　山羊座 ##### 超現実的な恋愛観をもつのが山羊座のあなた。だから、あまり恋に悶々と悩むことはないのかも。そのかわり、ちょっと打算的な恋をしそう。「好き」という気持ちより、「今は恋人が欲しいから」といった合理的な考えで、恋をするタイプ。心でというよりは、頭で恋をすると言うのが正解かも。だから必要があれば、自ら告白だってできるのです。結婚をしたいと思えば、自らプロポーズもするでしょう。恋には奥手だけれど、必要があれば恋に積極的になれる。そのため、「恋の成功率」もそんなに低くない8位にランクインしました。
第9位　牡牛座 ##### 好きな人ができても、じっとその人から声をかかるのを待つ。そんな受け身の恋をしそうなのが、牡牛座の人。相手が気づいてくれれば、「恋の成功率」も高めなのかもしれないけれど、気づいてくれなければずっと片思いということもありがち。同じ人のことを、数年想い続けている。でも、何の関係もない・・・ということがあっても不思議ではありません。ついでにちょっとしたチャンスがきても、変に意識してしまって何も言えずじまい。あなたの「恋の成功率」を高くするためには、「好き」という気持ちを態度や言葉で示す必要がありそう。
第10位　魚座 ##### 魚座のあなたは、他人思いで、やさしくって、癒し系のような存在。ソフトなイメージをもつあなたは、異性から声がかかることが多いかもしれません。それに付き合った人の数も普通の人より多めのことも。でも最後から3番目の理由は？それは、あなたの意志が反映されていないせい。情に流されやすいあなたの恋は、受身的。「そんなに好きというのなら」と、哀れみから好きでもない人と付き合ってしまうことも。これは本当の恋ではありません。でもあなたが本当の恋に出会ったとしたら、一人悶々とする日々を過ごすことになるのかも。
第11位　乙女座 ##### 乙女座のあなたは、恋に奥手。ついでに、人の欠点がどうしても気になってしまうあなたは、好きな人が一瞬現われても、なかなか恋に発展しません。異性からアプローチがあったとしても、即答できず、あれこれ考えすぎて、チャンスをフイにしてしまうことも。だから、当然「恋の成功率」もかなり低くなってしまうのです。「恋の成功率」を高めるためには、人のいい点をもっと見てあげたり、欠点も魅力の一つだと悟ることが大事。そうできるようになるには、ある程度の時間がかかりそうです。それに気づけば、恋も成就しやすくなるでしょう。
第12位　水瓶座 ##### 金星が水瓶座にある人は、友達感覚の恋がお好み。だから、あまり自ら恋を意識することはありません。知らないうちに付き合っていた・・・ということが多いのかもしれません。自然体の恋をするタイプなのです。だから色仕掛けのアプローチをされたりすると、引きがち。もちろんあなた自身も、そういうことは決してしません。そんなあなただから、自ら恋を求めることもあまりしないはず。一瞬恋が芽生えても、友達以上、恋人未満といった関係になりがち。水瓶座の人の「恋の成功率」をうんぬん言うのは、無理なのかもしれません。
